date_key,day_id,date,year,quarter,month,month_name,year_month,day_of_month,wday,weekday_name,is_weekend,wm_yr_wk,weekday,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
20130105,d_708,2013-01-05,2013,1,1,January,2013-01,5,1,Saturday,1,11250,Saturday,,,,,1,1,1
20130106,d_709,2013-01-06,2013,1,1,January,2013-01,6,2,Sunday,1,11250,Sunday,,,,,1,1,1
20130107,d_710,2013-01-07,2013,1,1,January,2013-01,7,3,Monday,0,11250,Monday,OrthodoxChristmas,Religious,,,1,1,0
20130108,d_711,2013-01-08,2013,1,1,January,2013-01,8,4,Tuesday,0,11250,Tuesday,,,,,1,0,1
20130109,d_712,2013-01-09,2013,1,1,January,2013-01,9,5,Wednesday,0,11250,Wednesday,,,,,1,1,1
20130110,d_713,2013-01-10,2013,1,1,January,2013-01,10,6,Thursday,0,11250,Thursday,,,,,1,0,0
20130111,d_714,2013-01-11,2013,1,1,January,2013-01,11,7,Friday,0,11250,Friday,,,,,0,1,1
20130112,d_715,2013-01-12,2013,1,1,January,2013-01,12,1,Saturday,1,11251,Saturday,,,,,0,1,1
20130113,d_716,2013-01-13,2013,1,1,January,2013-01,13,2,Sunday,1,11251,Sunday,,,,,0,1,0
20130114,d_717,2013-01-14,2013,1,1,January,2013-01,14,3,Monday,0,11251,Monday,,,,,0,0,1
20130115,d_718,2013-01-15,2013,1,1,January,2013-01,15,4,Tuesday,0,11251,Tuesday,,,,,0,1,1
20130116,d_719,2013-01-16,2013,1,1,January,2013-01,16,5,Wednesday,0,11251,Wednesday,,,,,0,0,0
20130117,d_720,2013-01-17,2013,1,1,January,2013-01,17,6,Thursday,0,11251,Thursday,,,,,0,0,0
20130118,d_721,2013-01-18,2013,1,1,January,2013-01,18,7,Friday,0,11251,Friday,,,,,0,0,0
20130119,d_722,2013-01-19,2013,1,1,January,2013-01,19,1,Saturday,1,11252,Saturday,,,,,0,0,0
20130120,d_723,2013-01-20,2013,1,1,January,2013-01,20,2,Sunday,1,11252,Sunday,,,,,0,0,0
20130121,d_724,2013-01-21,2013,1,1,January,2013-01,21,3,Monday,0,11252,Monday,MartinLutherKingDay,National,,,0,0,0
20130122,d_725,2013-01-22,2013,1,1,January,2013-01,22,4,Tuesday,0,11252,Tuesday,,,,,0,0,0
20130123,d_726,2013-01-23,2013,1,1,January,2013-01,23,5,Wednesday,0,11252,Wednesday,,,,,0,0,0
20130124,d_727,2013-01-24,2013,1,1,January,2013-01,24,6,Thursday,0,11252,Thursday,,,,,0,0,0
20130125,d_728,2013-01-25,2013,1,1,January,2013-01,25,7,Friday,0,11252,Friday,,,,,0,0,0
20130126,d_729,2013-01-26,2013,1,1,January,2013-01,26,1,Saturday,1,11301,Saturday,,,,,0,0,0
20130127,d_730,2013-01-27,2013,1,1,January,2013-01,27,2,Sunday,1,11301,Sunday,,,,,0,0,0
20130128,d_731,2013-01-28,2013,1,1,January,2013-01,28,3,Monday,0,11301,Monday,,,,,0,0,0
20130129,d_732,2013-01-29,2013,1,1,January,2013-01,29,4,Tuesday,0,11301,Tuesday,,,,,0,0,0
20130130,d_733,2013-01-30,2013,1,1,January,2013-01,30,5,Wednesday,0,11301,Wednesday,,,,,0,0,0
20130131,d_734,2013-01-31,2013,1,1,January,2013-01,31,6,Thursday,0,11301,Thursday,,,,,0,0,0
20130201,d_735,2013-02-01,2013,1,2,February,2013-02,1,7,Friday,0,11301,Friday,,,,,1,1,0
20130202,d_736,2013-02-02,2013,1,2,February,2013-02,2,1,Saturday,1,11302,Saturday,,,,,1,0,1
20130203,d_737,2013-02-03,2013,1,2,February,2013-02,3,2,Sunday,1,11302,Sunday,SuperBowl,Sporting,,,1,1,1
20130204,d_738,2013-02-04,2013,1,2,February,2013-02,4,3,Monday,0,11302,Monday,,,,,1,0,0
20130205,d_739,2013-02-05,2013,1,2,February,2013-02,5,4,Tuesday,0,11302,Tuesday,,,,,1,1,1
20130206,d_740,2013-02-06,2013,1,2,February,2013-02,6,5,Wednesday,0,11302,Wednesday,,,,,1,1,1
20130207,d_741,2013-02-07,2013,1,2,February,2013-02,7,6,Thursday,0,11302,Thursday,,,,,1,1,0
20130208,d_742,2013-02-08,2013,1,2,February,2013-02,8,7,Friday,0,11302,Friday,,,,,1,0,1
20130209,d_743,2013-02-09,2013,1,2,February,2013-02,9,1,Saturday,1,11303,Saturday,,,,,1,1,1
20130210,d_744,2013-02-10,2013,1,2,February,2013-02,10,2,Sunday,1,11303,Sunday,,,,,1,0,0
20130211,d_745,2013-02-11,2013,1,2,February,2013-02,11,3,Monday,0,11303,Monday,,,,,0,1,1
20130212,d_746,2013-02-12,2013,1,2,February,2013-02,12,4,Tuesday,0,11303,Tuesday,,,,,0,1,1
20130213,d_747,2013-02-13,2013,1,2,February,2013-02,13,5,Wednesday,0,11303,Wednesday,LentStart,Religious,,,0,1,0
20130214,d_748,2013-02-14,2013,1,2,February,2013-02,14,6,Thursday,0,11303,Thursday,ValentinesDay,Cultural,,,0,0,1
20130215,d_749,2013-02-15,2013,1,2,February,2013-02,15,7,Friday,0,11303,Friday,,,,,0,1,1
20130216,d_750,2013-02-16,2013,1,2,February,2013-02,16,1,Saturday,1,11304,Saturday,,,,,0,0,0
20130217,d_751,2013-02-17,2013,1,2,February,2013-02,17,2,Sunday,1,11304,Sunday,,,,,0,0,0
20130218,d_752,2013-02-18,2013,1,2,February,2013-02,18,3,Monday,0,11304,Monday,PresidentsDay,National,,,0,0,0
20130219,d_753,2013-02-19,2013,1,2,February,2013-02,19,4,Tuesday,0,11304,Tuesday,,,,,0,0,0
20130220,d_754,2013-02-20,2013,1,2,February,2013-02,20,5,Wednesday,0,11304,Wednesday,LentWeek2,Religious,,,0,0,0
20130221,d_755,2013-02-21,2013,1,2,February,2013-02,21,6,Thursday,0,11304,Thursday,,,,,0,0,0
20130222,d_756,2013-02-22,2013,1,2,February,2013-02,22,7,Friday,0,11304,Friday,,,,,0,0,0
20130223,d_757,2013-02-23,2013,1,2,February,2013-02,23,1,Saturday,1,11305,Saturday,,,,,0,0,0
20130224,d_758,2013-02-24,2013,1,2,February,2013-02,24,2,Sunday,1,11305,Sunday,Purim End,Religious,,,0,0,0
20130225,d_759,2013-02-25,2013,1,2,February,2013-02,25,3,Monday,0,11305,Monday,,,,,0,0,0
20130226,d_760,2013-02-26,2013,1,2,February,2013-02,26,4,Tuesday,0,11305,Tuesday,,,,,0,0,0
20130227,d_761,2013-02-27,2013,1,2,February,2013-02,27,5,Wednesday,0,11305,Wednesday,,,,,0,0,0
20130228,d_762,2013-02-28,2013,1,2,February,2013-02,28,6,Thursday,0,11305,Thursday,,,,,0,0,0
20130301,d_763,2013-03-01,2013,1,3,March,2013-03,1,7,Friday,0,11305,Friday,,,,,1,1,0
20130302,d_764,2013-03-02,2013,1,3,March,2013-03,2,1,Saturday,1,11306,Saturday,,,,,1,0,1
20130303,d_765,2013-03-03,2013,1,3,March,2013-03,3,2,Sunday,1,11306,Sunday,,,,,1,1,1
20130304,d_766,2013-03-04,2013,1,3,March,2013-03,4,3,Monday,0,11306,Monday,,,,,1,0,0
20130305,d_767,2013-03-05,2013,1,3,March,2013-03,5,4,Tuesday,0,11306,Tuesday,,,,,1,1,1
20130306,d_768,2013-03-06,2013,1,3,March,2013-03,6,5,Wednesday,0,11306,Wednesday,,,,,1,1,1
20130307,d_769,2013-03-07,2013,1,3,March,2013-03,7,6,Thursday,0,11306,Thursday,,,,,1,1,0
20130308,d_770,2013-03-08,2013,1,3,March,2013-03,8,7,Friday,0,11306,Friday,,,,,1,0,1
20130309,d_771,2013-03-09,2013,1,3,March,2013-03,9,1,Saturday,1,11307,Saturday,,,,,1,1,1
20130310,d_772,2013-03-10,2013,1,3,March,2013-03,10,2,Sunday,1,11307,Sunday,,,,,1,0,0
20130311,d_773,2013-03-11,2013,1,3,March,2013-03,11,3,Monday,0,11307,Monday,,,,,0,1,1
20130312,d_774,2013-03-12,2013,1,3,March,2013-03,12,4,Tuesday,0,11307,Tuesday,,,,,0,1,1
20130313,d_775,2013-03-13,2013,1,3,March,2013-03,13,5,Wednesday,0,11307,Wednesday,,,,,0,1,0
20130314,d_776,2013-03-14,2013,1,3,March,2013-03,14,6,Thursday,0,11307,Thursday,,,,,0,0,1
20130315,d_777,2013-03-15,2013,1,3,March,2013-03,15,7,Friday,0,11307,Friday,,,,,0,1,1
20130316,d_778,2013-03-16,2013,1,3,March,2013-03,16,1,Saturday,1,11308,Saturday,,,,,0,0,0
20130317,d_779,2013-03-17,2013,1,3,March,2013-03,17,2,Sunday,1,11308,Sunday,StPatricksDay,Cultural,,,0,0,0
20130318,d_780,2013-03-18,2013,1,3,March,2013-03,18,3,Monday,0,11308,Monday,,,,,0,0,0
20130319,d_781,2013-03-19,2013,1,3,March,2013-03,19,4,Tuesday,0,11308,Tuesday,,,,,0,0,0
20130320,d_782,2013-03-20,2013,1,3,March,2013-03,20,5,Wednesday,0,11308,Wednesday,,,,,0,0,0
20130321,d_783,2013-03-21,2013,1,3,March,2013-03,21,6,Thursday,0,11308,Thursday,,,,,0,0,0
20130322,d_784,2013-03-22,2013,1,3,March,2013-03,22,7,Friday,0,11308,Friday,,,,,0,0,0
20130323,d_785,2013-03-23,2013,1,3,March,2013-03,23,1,Saturday,1,11309,Saturday,,,,,0,0,0
20130324,d_786,2013-03-24,2013,1,3,March,2013-03,24,2,Sunday,1,11309,Sunday,,,,,0,0,0
20130325,d_787,2013-03-25,2013,1,3,March,2013-03,25,3,Monday,0,11309,Monday,,,,,0,0,0
20130326,d_788,2013-03-26,2013,1,3,March,2013-03,26,4,Tuesday,0,11309,Tuesday,,,,,0,0,0
20130327,d_789,2013-03-27,2013,1,3,March,2013-03,27,5,Wednesday,0,11309,Wednesday,,,,,0,0,0
20130328,d_790,2013-03-28,2013,1,3,March,2013-03,28,6,Thursday,0,11309,Thursday,,,,,0,0,0
20130329,d_791,2013-03-29,2013,1,3,March,2013-03,29,7,Friday,0,11309,Friday,,,,,0,0,0
20130330,d_792,2013-03-30,2013,1,3,March,2013-03,30,1,Saturday,1,11310,Saturday,,,,,0,0,0
20130331,d_793,2013-03-31,2013,1,3,March,2013-03,31,2,Sunday,1,11310,Sunday,Easter,Cultural,,,0,0,0
20130401,d_794,2013-04-01,2013,2,4,April,2013-04,1,3,Monday,0,11310,Monday,,,,,1,1,0
20130402,d_795,2013-04-02,2013,2,4,April,2013-04,2,4,Tuesday,0,11310,Tuesday,Pesach End,Religious,,,1,0,1
20130403,d_796,2013-04-03,2013,2,4,April,2013-04,3,5,Wednesday,0,11310,Wednesday,,,,,1,1,1
20130404,d_797,2013-04-04,2013,2,4,April,2013-04,4,6,Thursday,0,11310,Thursday,,,,,1,0,0
20130405,d_798,2013-04-05,2013,2,4,April,2013-04,5,7,Friday,0,11310,Friday,,,,,1,1,1
20130406,d_799,2013-04-06,2013,2,4,April,2013-04,6,1,Saturday,1,11311,Saturday,,,,,1,1,1
20130407,d_800,2013-04-07,2013,2,4,April,2013-04,7,2,Sunday,1,11311,Sunday,,,,,1,1,0
20130408,d_801,2013-04-08,2013,2,4,April,2013-04,8,3,Monday,0,11311,Monday,,,,,1,0,1
20130409,d_802,2013-04-09,2013,2,4,April,2013-04,9,4,Tuesday,0,11311,Tuesday,,,,,1,1,1
20130410,d_803,2013-04-10,2013,2,4,April,2013-04,10,5,Wednesday,0,11311,Wednesday,,,,,1,0,0
20130411,d_804,2013-04-11,2013,2,4,April,2013-04,11,6,Thursday,0,11311,Thursday,,,,,0,1,1
20130412,d_805,2013-04-12,2013,2,4,April,2013-04,12,7,Friday,0,11311,Friday,,,,,0,1,1
20130413,d_806,2013-04-13,2013,2,4,April,2013-04,13,1,Saturday,1,11312,Saturday,,,,,0,1,0
20130414,d_807,2013-04-14,2013,2,4,April,2013-04,14,2,Sunday,1,11312,Sunday,,,,,0,0,1
20130415,d_808,2013-04-15,2013,2,4,April,2013-04,15,3,Monday,0,11312,Monday,,,,,0,1,1
20130416,d_809,2013-04-16,2013,2,4,April,2013-04,16,4,Tuesday,0,11312,Tuesday,,,,,0,0,0
20130417,d_810,2013-04-17,2013,2,4,April,2013-04,17,5,Wednesday,0,11312,Wednesday,,,,,0,0,0
20130418,d_811,2013-04-18,2013,2,4,April,2013-04,18,6,Thursday,0,11312,Thursday,,,,,0,0,0
20130419,d_812,2013-04-19,2013,2,4,April,2013-04,19,7,Friday,0,11312,Friday,,,,,0,0,0
20130420,d_813,2013-04-20,2013,2,4,April,2013-04,20,1,Saturday,1,11313,Saturday,,,,,0,0,0
20130421,d_814,2013-04-21,2013,2,4,April,2013-04,21,2,Sunday,1,11313,Sunday,,,,,0,0,0
20130422,d_815,2013-04-22,2013,2,4,April,2013-04,22,3,Monday,0,11313,Monday,,,,,0,0,0
20130423,d_816,2013-04-23,2013,2,4,April,2013-04,23,4,Tuesday,0,11313,Tuesday,,,,,0,0,0
20130424,d_817,2013-04-24,2013,2,4,April,2013-04,24,5,Wednesday,0,11313,Wednesday,,,,,0,0,0
20130425,d_818,2013-04-25,2013,2,4,April,2013-04,25,6,Thursday,0,11313,Thursday,,,,,0,0,0
20130426,d_819,2013-04-26,2013,2,4,April,2013-04,26,7,Friday,0,11313,Friday,,,,,0,0,0
20130427,d_820,2013-04-27,2013,2,4,April,2013-04,27,1,Saturday,1,11314,Saturday,,,,,0,0,0
20130428,d_821,2013-04-28,2013,2,4,April,2013-04,28,2,Sunday,1,11314,Sunday,,,,,0,0,0
20130429,d_822,2013-04-29,2013,2,4,April,2013-04,29,3,Monday,0,11314,Monday,,,,,0,0,0
20130430,d_823,2013-04-30,2013,2,4,April,2013-04,30,4,Tuesday,0,11314,Tuesday,,,,,0,0,0
20130501,d_824,2013-05-01,2013,2,5,May,2013-05,1,5,Wednesday,0,11314,Wednesday,,,,,1,1,0
20130502,d_825,2013-05-02,2013,2,5,May,2013-05,2,6,Thursday,0,11314,Thursday,,,,,1,0,1
20130503,d_826,2013-05-03,2013,2,5,May,2013-05,3,7,Friday,0,11314,Friday,,,,,1,1,1
20130504,d_827,2013-05-04,2013,2,5,May,2013-05,4,1,Saturday,1,11315,Saturday,,,,,1,0,0
20130505,d_828,2013-05-05,2013,2,5,May,2013-05,5,2,Sunday,1,11315,Sunday,OrthodoxEaster,Religious,Cinco De Mayo,Cultural,1,1,1
20130506,d_829,2013-05-06,2013,2,5,May,2013-05,6,3,Monday,0,11315,Monday,,,,,1,1,1
20130507,d_830,2013-05-07,2013,2,5,May,2013-05,7,4,Tuesday,0,11315,Tuesday,,,,,1,1,0
20130508,d_831,2013-05-08,2013,2,5,May,2013-05,8,5,Wednesday,0,11315,Wednesday,,,,,1,0,1
20130509,d_832,2013-05-09,2013,2,5,May,2013-05,9,6,Thursday,0,11315,Thursday,,,,,1,1,1
20130510,d_833,2013-05-10,2013,2,5,May,2013-05,10,7,Friday,0,11315,Friday,,,,,1,0,0
20130511,d_834,2013-05-11,2013,2,5,May,2013-05,11,1,Saturday,1,11316,Saturday,,,,,0,1,1
20130512,d_835,2013-05-12,2013,2,5,May,2013-05,12,2,Sunday,1,11316,Sunday,Mother's day,Cultural,,,0,1,1
20130513,d_836,2013-05-13,2013,2,5,May,2013-05,13,3,Monday,0,11316,Monday,,,,,0,1,0
20130514,d_837,2013-05-14,2013,2,5,May,2013-05,14,4,Tuesday,0,11316,Tuesday,,,,,0,0,1
20130515,d_838,2013-05-15,2013,2,5,May,2013-05,15,5,Wednesday,0,11316,Wednesday,,,,,0,1,1
20130516,d_839,2013-05-16,2013,2,5,May,2013-05,16,6,Thursday,0,11316,Thursday,,,,,0,0,0
20130517,d_840,2013-05-17,2013,2,5,May,2013-05,17,7,Friday,0,11316,Friday,,,,,0,0,0
20130518,d_841,2013-05-18,2013,2,5,May,2013-05,18,1,Saturday,1,11317,Saturday,,,,,0,0,0
20130519,d_842,2013-05-19,2013,2,5,May,2013-05,19,2,Sunday,1,11317,Sunday,,,,,0,0,0
20130520,d_843,2013-05-20,2013,2,5,May,2013-05,20,3,Monday,0,11317,Monday,,,,,0,0,0
20130521,d_844,2013-05-21,2013,2,5,May,2013-05,21,4,Tuesday,0,11317,Tuesday,,,,,0,0,0
20130522,d_845,2013-05-22,2013,2,5,May,2013-05,22,5,Wednesday,0,11317,Wednesday,,,,,0,0,0
20130523,d_846,2013-05-23,2013,2,5,May,2013-05,23,6,Thursday,0,11317,Thursday,,,,,0,0,0
20130524,d_847,2013-05-24,2013,2,5,May,2013-05,24,7,Friday,0,11317,Friday,,,,,0,0,0
20130525,d_848,2013-05-25,2013,2,5,May,2013-05,25,1,Saturday,1,11318,Saturday,,,,,0,0,0
20130526,d_849,2013-05-26,2013,2,5,May,2013-05,26,2,Sunday,1,11318,Sunday,,,,,0,0,0
20130527,d_850,2013-05-27,2013,2,5,May,2013-05,27,3,Monday,0,11318,Monday,MemorialDay,National,,,0,0,0
20130528,d_851,2013-05-28,2013,2,5,May,2013-05,28,4,Tuesday,0,11318,Tuesday,,,,,0,0,0
20130529,d_852,2013-05-29,2013,2,5,May,2013-05,29,5,Wednesday,0,11318,Wednesday,,,,,0,0,0
20130530,d_853,2013-05-30,2013,2,5,May,2013-05,30,6,Thursday,0,11318,Thursday,,,,,0,0,0
20130531,d_854,2013-05-31,2013,2,5,May,2013-05,31,7,Friday,0,11318,Friday,,,,,0,0,0
20130601,d_855,2013-06-01,2013,2,6,June,2013-06,1,1,Saturday,1,11319,Saturday,,,,,1,1,0
20130602,d_856,2013-06-02,2013,2,6,June,2013-06,2,2,Sunday,1,11319,Sunday,,,,,1,0,1
20130603,d_857,2013-06-03,2013,2,6,June,2013-06,3,3,Monday,0,11319,Monday,,,,,1,1,1
20130604,d_858,2013-06-04,2013,2,6,June,2013-06,4,4,Tuesday,0,11319,Tuesday,,,,,1,0,0
20130605,d_859,2013-06-05,2013,2,6,June,2013-06,5,5,Wednesday,0,11319,Wednesday,,,,,1,1,1
20130606,d_860,2013-06-06,2013,2,6,June,2013-06,6,6,Thursday,0,11319,Thursday,NBAFinalsStart,Sporting,,,1,1,1
20130607,d_861,2013-06-07,2013,2,6,June,2013-06,7,7,Friday,0,11319,Friday,,,,,1,1,0
20130608,d_862,2013-06-08,2013,2,6,June,2013-06,8,1,Saturday,1,11320,Saturday,,,,,1,0,1
20130609,d_863,2013-06-09,2013,2,6,June,2013-06,9,2,Sunday,1,11320,Sunday,,,,,1,1,1
20130610,d_864,2013-06-10,2013,2,6,June,2013-06,10,3,Monday,0,11320,Monday,,,,,1,0,0
20130611,d_865,2013-06-11,2013,2,6,June,2013-06,11,4,Tuesday,0,11320,Tuesday,,,,,0,1,1
20130612,d_866,2013-06-12,2013,2,6,June,2013-06,12,5,Wednesday,0,11320,Wednesday,,,,,0,1,1
20130613,d_867,2013-06-13,2013,2,6,June,2013-06,13,6,Thursday,0,11320,Thursday,,,,,0,1,0
20130614,d_868,2013-06-14,2013,2,6,June,2013-06,14,7,Friday,0,11320,Friday,,,,,0,0,1
20130615,d_869,2013-06-15,2013,2,6,June,2013-06,15,1,Saturday,1,11321,Saturday,,,,,0,1,1
20130616,d_870,2013-06-16,2013,2,6,June,2013-06,16,2,Sunday,1,11321,Sunday,Father's day,Cultural,,,0,0,0
20130617,d_871,2013-06-17,2013,2,6,June,2013-06,17,3,Monday,0,11321,Monday,,,,,0,0,0
20130618,d_872,2013-06-18,2013,2,6,June,2013-06,18,4,Tuesday,0,11321,Tuesday,,,,,0,0,0
20130619,d_873,2013-06-19,2013,2,6,June,2013-06,19,5,Wednesday,0,11321,Wednesday,,,,,0,0,0
20130620,d_874,2013-06-20,2013,2,6,June,2013-06,20,6,Thursday,0,11321,Thursday,NBAFinalsEnd,Sporting,,,0,0,0
20130621,d_875,2013-06-21,2013,2,6,June,2013-06,21,7,Friday,0,11321,Friday,,,,,0,0,0
20130622,d_876,2013-06-22,2013,2,6,June,2013-06,22,1,Saturday,1,11322,Saturday,,,,,0,0,0
20130623,d_877,2013-06-23,2013,2,6,June,2013-06,23,2,Sunday,1,11322,Sunday,,,,,0,0,0
20130624,d_878,2013-06-24,2013,2,6,June,2013-06,24,3,Monday,0,11322,Monday,,,,,0,0,0
20130625,d_879,2013-06-25,2013,2,6,June,2013-06,25,4,Tuesday,0,11322,Tuesday,,,,,0,0,0
20130626,d_880,2013-06-26,2013,2,6,June,2013-06,26,5,Wednesday,0,11322,Wednesday,,,,,0,0,0
20130627,d_881,2013-06-27,2013,2,6,June,2013-06,27,6,Thursday,0,11322,Thursday,,,,,0,0,0
20130628,d_882,2013-06-28,2013,2,6,June,2013-06,28,7,Friday,0,11322,Friday,,,,,0,0,0
20130629,d_883,2013-06-29,2013,2,6,June,2013-06,29,1,Saturday,1,11323,Saturday,,,,,0,0,0
20130630,d_884,2013-06-30,2013,2,6,June,2013-06,30,2,Sunday,1,11323,Sunday,,,,,0,0,0
20130701,d_885,2013-07-01,2013,3,7,July,2013-07,1,3,Monday,0,11323,Monday,,,,,1,1,0
20130702,d_886,2013-07-02,2013,3,7,July,2013-07,2,4,Tuesday,0,11323,Tuesday,,,,,1,0,1
20130703,d_887,2013-07-03,2013,3,7,July,2013-07,3,5,Wednesday,0,11323,Wednesday,,,,,1,1,1
20130704,d_888,2013-07-04,2013,3,7,July,2013-07,4,6,Thursday,0,11323,Thursday,IndependenceDay,National,,,1,0,0
20130705,d_889,2013-07-05,2013,3,7,July,2013-07,5,7,Friday,0,11323,Friday,,,,,1,1,1
20130706,d_890,2013-07-06,2013,3,7,July,2013-07,6,1,Saturday,1,11324,Saturday,,,,,1,1,1
20130707,d_891,2013-07-07,2013,3,7,July,2013-07,7,2,Sunday,1,11324,Sunday,,,,,1,1,0
20130708,d_892,2013-07-08,2013,3,7,July,2013-07,8,3,Monday,0,11324,Monday,,,,,1,0,1
20130709,d_893,2013-07-09,2013,3,7,July,2013-07,9,4,Tuesday,0,11324,Tuesday,Ramadan starts,Religious,,,1,1,1
20130710,d_894,2013-07-10,2013,3,7,July,2013-07,10,5,Wednesday,0,11324,Wednesday,,,,,1,0,0
20130711,d_895,2013-07-11,2013,3,7,July,2013-07,11,6,Thursday,0,11324,Thursday,,,,,0,1,1
20130712,d_896,2013-07-12,2013,3,7,July,2013-07,12,7,Friday,0,11324,Friday,,,,,0,1,1
20130713,d_897,2013-07-13,2013,3,7,July,2013-07,13,1,Saturday,1,11325,Saturday,,,,,0,1,0
20130714,d_898,2013-07-14,2013,3,7,July,2013-07,14,2,Sunday,1,11325,Sunday,,,,,0,0,1
20130715,d_899,2013-07-15,2013,3,7,July,2013-07,15,3,Monday,0,11325,Monday,,,,,0,1,1
20130716,d_900,2013-07-16,2013,3,7,July,2013-07,16,4,Tuesday,0,11325,Tuesday,,,,,0,0,0
20130717,d_901,2013-07-17,2013,3,7,July,2013-07,17,5,Wednesday,0,11325,Wednesday,,,,,0,0,0
20130718,d_902,2013-07-18,2013,3,7,July,2013-07,18,6,Thursday,0,11325,Thursday,,,,,0,0,0
20130719,d_903,2013-07-19,2013,3,7,July,2013-07,19,7,Friday,0,11325,Friday,,,,,0,0,0
20130720,d_904,2013-07-20,2013,3,7,July,2013-07,20,1,Saturday,1,11326,Saturday,,,,,0,0,0
20130721,d_905,2013-07-21,2013,3,7,July,2013-07,21,2,Sunday,1,11326,Sunday,,,,,0,0,0
20130722,d_906,2013-07-22,2013,3,7,July,2013-07,22,3,Monday,0,11326,Monday,,,,,0,0,0
20130723,d_907,2013-07-23,2013,3,7,July,2013-07,23,4,Tuesday,0,11326,Tuesday,,,,,0,0,0
20130724,d_908,2013-07-24,2013,3,7,July,2013-07,24,5,Wednesday,0,11326,Wednesday,,,,,0,0,0
20130725,d_909,2013-07-25,2013,3,7,July,2013-07,25,6,Thursday,0,11326,Thursday,,,,,0,0,0
20130726,d_910,2013-07-26,2013,3,7,July,2013-07,26,7,Friday,0,11326,Friday,,,,,0,0,0
20130727,d_911,2013-07-27,2013,3,7,July,2013-07,27,1,Saturday,1,11327,Saturday,,,,,0,0,0
20130728,d_912,2013-07-28,2013,3,7,July,2013-07,28,2,Sunday,1,11327,Sunday,,,,,0,0,0
20130729,d_913,2013-07-29,2013,3,7,July,2013-07,29,3,Monday,0,11327,Monday,,,,,0,0,0
20130730,d_914,2013-07-30,2013,3,7,July,2013-07,30,4,Tuesday,0,11327,Tuesday,,,,,0,0,0
20130731,d_915,2013-07-31,2013,3,7,July,2013-07,31,5,Wednesday,0,11327,Wednesday,,,,,0,0,0
20130801,d_916,2013-08-01,2013,3,8,August,2013-08,1,6,Thursday,0,11327,Thursday,,,,,1,1,0
20130802,d_917,2013-08-02,2013,3,8,August,2013-08,2,7,Friday,0,11327,Friday,,,,,1,0,1
20130803,d_918,2013-08-03,2013,3,8,August,2013-08,3,1,Saturday,1,11328,Saturday,,,,,1,1,1
20130804,d_919,2013-08-04,2013,3,8,August,2013-08,4,2,Sunday,1,11328,Sunday,,,,,1,0,0
20130805,d_920,2013-08-05,2013,3,8,August,2013-08,5,3,Monday,0,11328,Monday,,,,,1,1,1
20130806,d_921,2013-08-06,2013,3,8,August,2013-08,6,4,Tuesday,0,11328,Tuesday,,,,,1,1,1
20130807,d_922,2013-08-07,2013,3,8,August,2013-08,7,5,Wednesday,0,11328,Wednesday,,,,,1,1,0
20130808,d_923,2013-08-08,2013,3,8,August,2013-08,8,6,Thursday,0,11328,Thursday,Eid al-Fitr,Religious,,,1,0,1
20130809,d_924,2013-08-09,2013,3,8,August,2013-08,9,7,Friday,0,11328,Friday,,,,,1,1,1
20130810,d_925,2013-08-10,2013,3,8,August,2013-08,10,1,Saturday,1,11329,Saturday,,,,,1,0,0
20130811,d_926,2013-08-11,2013,3,8,August,2013-08,11,2,Sunday,1,11329,Sunday,,,,,0,1,1
20130812,d_927,2013-08-12,2013,3,8,August,2013-08,12,3,Monday,0,11329,Monday,,,,,0,1,1
20130813,d_928,2013-08-13,2013,3,8,August,2013-08,13,4,Tuesday,0,11329,Tuesday,,,,,0,1,0
20130814,d_929,2013-08-14,2013,3,8,August,2013-08,14,5,Wednesday,0,11329,Wednesday,,,,,0,0,1
20130815,d_930,2013-08-15,2013,3,8,August,2013-08,15,6,Thursday,0,11329,Thursday,,,,,0,1,1
20130816,d_931,2013-08-16,2013,3,8,August,2013-08,16,7,Friday,0,11329,Friday,,,,,0,0,0
20130817,d_932,2013-08-17,2013,3,8,August,2013-08,17,1,Saturday,1,11330,Saturday,,,,,0,0,0
20130818,d_933,2013-08-18,2013,3,8,August,2013-08,18,2,Sunday,1,11330,Sunday,,,,,0,0,0
20130819,d_934,2013-08-19,2013,3,8,August,2013-08,19,3,Monday,0,11330,Monday,,,,,0,0,0
20130820,d_935,2013-08-20,2013,3,8,August,2013-08,20,4,Tuesday,0,11330,Tuesday,,,,,0,0,0
20130821,d_936,2013-08-21,2013,3,8,August,2013-08,21,5,Wednesday,0,11330,Wednesday,,,,,0,0,0
20130822,d_937,2013-08-22,2013,3,8,August,2013-08,22,6,Thursday,0,11330,Thursday,,,,,0,0,0
20130823,d_938,2013-08-23,2013,3,8,August,2013-08,23,7,Friday,0,11330,Friday,,,,,0,0,0
20130824,d_939,2013-08-24,2013,3,8,August,2013-08,24,1,Saturday,1,11331,Saturday,,,,,0,0,0
20130825,d_940,2013-08-25,2013,3,8,August,2013-08,25,2,Sunday,1,11331,Sunday,,,,,0,0,0
20130826,d_941,2013-08-26,2013,3,8,August,2013-08,26,3,Monday,0,11331,Monday,,,,,0,0,0
20130827,d_942,2013-08-27,2013,3,8,August,2013-08,27,4,Tuesday,0,11331,Tuesday,,,,,0,0,0
20130828,d_943,2013-08-28,2013,3,8,August,2013-08,28,5,Wednesday,0,11331,Wednesday,,,,,0,0,0
