scenario_id,allocation_method_id,model_id,policy_id,store_id,item_id,forecast_total_units,uncertainty_std_28,target_order_quantity,unit_purchase_cost,allocated_order_quantity,served_units,shortage_units,leftover_units,stockout_occurred,holding_cost_units,shortage_cost_units,operational_cost_units,purchase_spend,budget_limit,capacity_limit,target_coverage_percent
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,6.9995,29,1.728,26,14.0,0.0,12.0,0,12.0,0.0,12.0,44.928,4958.092559999999,3731,89.65517241379311
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,3.5572,15,2.3879999999999995,13,7.0,0.0,6.0,0,6.0,0.0,6.0,31.043999999999997,4958.092559999999,3731,86.66666666666667
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,15.8125,58,1.188,51,40.0,0.0,11.0,0,11.0,0.0,11.0,60.588,4958.092559999999,3731,87.93103448275862
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,13.5191,62,0.6,56,29.0,0.0,27.0,0,27.0,0.0,27.0,33.6,4958.092559999999,3731,90.32258064516128
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,10.435,56,0.8999999999999999,51,46.0,0.0,5.0,0,5.0,0.0,5.0,45.9,4958.092559999999,3731,91.07142857142856
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,7.0331,33,2.844,30,24.0,0.0,6.0,0,6.0,0.0,6.0,85.32,4958.092559999999,3731,90.9090909090909
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,4.1519,16,1.344,14,2.0,0.0,12.0,0,12.0,0.0,12.0,18.816000000000003,4958.092559999999,3731,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,0.876,14,1.3188,13,2.0,0.0,11.0,0,11.0,0.0,11.0,17.1444,2505.30048,2114,92.85714285714286
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,12.695,43,1.536,37,28.0,0.0,9.0,0,9.0,0.0,9.0,56.832,2505.30048,2114,86.04651162790698
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,9.1022,22,2.184,17,8.0,0.0,9.0,0,9.0,0.0,9.0,37.128,2505.30048,2114,77.27272727272727
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,1.8893,9,3.588,7,3.0,0.0,4.0,0,4.0,0.0,4.0,25.116,2505.30048,2114,77.77777777777779
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,9.4408,49,1.368,44,35.0,0.0,9.0,0,9.0,0.0,9.0,60.19200000000001,2505.30048,2114,89.79591836734694
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,7.2673,27,4.728,23,18.0,0.0,5.0,0,5.0,0.0,5.0,108.744,2505.30048,2114,85.18518518518519
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,74.4041,162,0.15,128,43.0,0.0,85.0,0,85.0,0.0,85.0,19.2,2505.30048,2114,79.01234567901234
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,170.4077,199,0.444,123,51.0,0.0,72.0,0,72.0,0.0,72.0,54.612,2505.30048,2114,61.80904522613066
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,9.3851,22,1.368,18,7.0,0.0,11.0,0,11.0,0.0,11.0,24.624,2505.30048,2114,81.81818181818183
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,3.9332,16,1.704,14,8.0,0.0,6.0,0,6.0,0.0,6.0,23.856,2505.30048,2114,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,5.3781,19,1.1279999999999997,17,11.0,0.0,6.0,0,6.0,0.0,6.0,19.175999999999995,2505.30048,2114,89.47368421052632
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,8.6062,28,1.608,23,4.0,0.0,19.0,0,19.0,0.0,19.0,36.984,2505.30048,2114,82.14285714285714
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,6.6475,18,1.548,15,10.0,0.0,5.0,0,5.0,0.0,5.0,23.22,2505.30048,2114,83.33333333333334
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,3.4233,16,1.188,14,4.0,0.0,10.0,0,10.0,0.0,10.0,16.631999999999998,2505.30048,2114,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,8.4129,42,1.068,38,38.0,1.0,0.0,1,0.0,5.0,5.0,40.584,2505.30048,2114,90.47619047619048
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,4.7787,15,1.788,13,12.0,0.0,1.0,0,1.0,0.0,1.0,23.244,2505.30048,2114,86.66666666666667
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,4.2624,9,1.188,7,5.0,0.0,2.0,0,2.0,0.0,2.0,8.315999999999999,2505.30048,2114,77.77777777777779
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,5.2788,21,2.724,18,10.0,0.0,8.0,0,8.0,0.0,8.0,49.032,2505.30048,2114,85.71428571428571
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,2.9551,17,0.7128,15,15.0,0.0,0.0,0,0.0,0.0,0.0,10.692,2505.30048,2114,88.23529411764706
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,42.4094,117,0.5639999999999998,98,64.0,0.0,34.0,0,34.0,0.0,34.0,55.271999999999984,2505.30048,2114,83.76068376068376
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,20.2748,53,1.4292,44,18.0,0.0,26.0,0,26.0,0.0,26.0,62.8848,2505.30048,2114,83.01886792452831
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,7.2243,15,1.188,12,10.0,0.0,2.0,0,2.0,0.0,2.0,14.256,2505.30048,2114,80.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,8.7578,41,2.3879999999999995,37,21.0,0.0,16.0,0,16.0,0.0,16.0,88.35599999999998,2505.30048,2114,90.2439024390244
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,31.387,61,0.6,47,0.0,0.0,47.0,0,47.0,0.0,47.0,28.2,2505.30048,2114,77.04918032786885
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,10.6661,37,1.602,32,32.0,3.0,0.0,1,0.0,15.0,15.0,51.264,2505.30048,2114,86.48648648648648
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,10.0222,35,1.188,30,30.0,5.0,0.0,1,0.0,25.0,25.0,35.64,2505.30048,2114,85.71428571428571
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,7.7882,29,1.2,25,15.0,0.0,10.0,0,10.0,0.0,10.0,30.0,2505.30048,2114,86.20689655172413
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,5.7703,25,2.328,22,21.0,0.0,1.0,0,1.0,0.0,1.0,51.216,2505.30048,2114,88.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,11.4322,47,0.8999999999999999,41,13.0,0.0,28.0,0,28.0,0.0,28.0,36.9,2505.30048,2114,87.2340425531915
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,106.2159,354,0.75,307,307.0,25.0,0.0,1,0.0,125.0,125.0,230.25,2505.30048,2114,86.7231638418079
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,5.7215,24,2.808,21,21.0,9.0,0.0,1,0.0,45.0,45.0,58.968,2505.30048,2114,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,7.715,51,1.788,47,31.0,0.0,16.0,0,16.0,0.0,16.0,84.036,2505.30048,2114,92.15686274509804
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,4.4757,16,1.5,13,7.0,0.0,6.0,0,6.0,0.0,6.0,19.5,2505.30048,2114,81.25
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,17.6247,45,1.536,37,34.0,0.0,3.0,0,3.0,0.0,3.0,56.832,2505.30048,2114,82.22222222222221
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,5.6037,28,2.508,25,11.0,0.0,14.0,0,14.0,0.0,14.0,62.7,2505.30048,2114,89.28571428571429
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.7791,11,1.728,10,2.0,0.0,8.0,0,8.0,0.0,8.0,17.28,2505.30048,2114,90.9090909090909
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,17.5537,52,1.536,44,32.0,0.0,12.0,0,12.0,0.0,12.0,67.584,2505.30048,2114,84.61538461538461
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,3.4454,13,2.988,11,4.0,0.0,7.0,0,7.0,0.0,7.0,32.868,2505.30048,2114,84.61538461538461
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,14.2686,47,2.3879999999999995,40,40.0,1.0,0.0,1,0.0,5.0,5.0,95.51999999999998,2505.30048,2114,85.1063829787234
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.8441,17,1.536,15,3.0,0.0,12.0,0,12.0,0.0,12.0,23.04,2505.30048,2114,88.23529411764706
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,11.4145,52,1.788,46,46.0,2.0,0.0,1,0.0,10.0,10.0,82.248,2505.30048,2114,88.46153846153845
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,30.4448,111,1.008,97,96.0,0.0,1.0,0,1.0,0.0,1.0,97.776,2505.30048,2114,87.38738738738738
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,3.9742,16,1.536,13,7.0,0.0,6.0,0,6.0,0.0,6.0,19.968,2505.30048,2114,81.25
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,4.0499,20,1.728,18,5.0,0.0,13.0,0,13.0,0.0,13.0,31.104,2505.30048,2114,90.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,3.5992,16,2.3879999999999995,15,15.0,0.0,0.0,0,0.0,0.0,0.0,35.81999999999999,2505.30048,2114,93.75
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0218,13,1.188,12,2.0,0.0,10.0,0,10.0,0.0,10.0,14.256,2505.30048,2114,92.3076923076923
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,11.1449,60,0.6,55,29.0,0.0,26.0,0,26.0,0.0,26.0,33.0,2505.30048,2114,91.66666666666666
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,12.9957,48,0.8999999999999999,42,42.0,10.0,0.0,1,0.0,50.0,50.0,37.8,2505.30048,2114,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,2.3931,13,2.844,12,8.0,0.0,4.0,0,4.0,0.0,4.0,34.128,2505.30048,2114,92.3076923076923
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,2.082,11,1.368,9,4.0,0.0,5.0,0,5.0,0.0,5.0,12.312,2505.30048,2114,81.81818181818183
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_001,13.0118,8.5612,22,1.5,18,10.0,0.0,8.0,0,8.0,0.0,8.0,27.0,4389.91314,3224,81.81818181818183
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_002,33.2926,93.5249,124,1.5288,83,83.0,28.0,0.0,1,0.0,140.0,140.0,126.8904,4389.91314,3224,66.93548387096774
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_003,34.532,18.48,53,2.184,44,30.0,0.0,14.0,0,14.0,0.0,14.0,96.096,4389.91314,3224,83.01886792452831
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_004,10.7251,5.3924,16,3.588,14,10.0,0.0,4.0,0,4.0,0.0,4.0,50.232,4389.91314,3224,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_005,18.908,7.2522,26,1.368,23,18.0,0.0,5.0,0,5.0,0.0,5.0,31.464,4389.91314,3224,88.46153846153845
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_006,27.2605,11.3841,39,4.728,33,27.0,0.0,6.0,0,6.0,0.0,6.0,156.024,4389.91314,3224,84.61538461538461
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_007,86.9545,44.5861,131,0.15,111,111.0,32.0,0.0,1,0.0,160.0,160.0,16.65,4389.91314,3224,84.7328244274809
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_008,33.9889,98.5216,130,0.444,86,86.0,39.0,0.0,1,0.0,195.0,195.0,38.184,4389.91314,3224,66.15384615384615
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_009,12.1319,7.1623,20,1.368,16,3.0,0.0,13.0,0,13.0,0.0,13.0,21.888,4389.91314,3224,80.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_010,29.9079,16.7531,47,1.704,39,39.0,10.0,0.0,1,0.0,50.0,50.0,66.456,4389.91314,3224,82.97872340425532
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_011,67.6619,19.8241,87,1.1279999999999997,78,57.0,0.0,21.0,0,21.0,0.0,21.0,87.98399999999998,4389.91314,3224,89.65517241379311
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_012,22.8061,15.3698,38,1.608,31,25.0,0.0,6.0,0,6.0,0.0,6.0,49.848000000000006,4389.91314,3224,81.57894736842105
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_013,44.3228,23.3165,67,1.548,57,57.0,3.0,0.0,1,0.0,15.0,15.0,88.236,4389.91314,3224,85.07462686567165
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_014,26.2921,8.4326,35,1.188,31,23.0,0.0,8.0,0,8.0,0.0,8.0,36.828,4389.91314,3224,88.57142857142857
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_015,44.3042,19.1949,63,1.068,55,49.0,0.0,6.0,0,6.0,0.0,6.0,58.74,4389.91314,3224,87.3015873015873
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_016,36.8566,9.3418,46,1.788,42,42.0,4.0,0.0,1,0.0,20.0,20.0,75.096,4389.91314,3224,91.30434782608695
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_017,6.361,1.9325,9,1.188,8,8.0,0.0,0.0,0,0.0,0.0,0.0,9.504,4389.91314,3224,88.88888888888889
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_018,17.6703,7.6484,26,2.724,22,15.0,0.0,7.0,0,7.0,0.0,7.0,59.928,4389.91314,3224,84.61538461538461
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_019,33.041,5.4243,39,1.188,36,36.0,3.0,0.0,1,0.0,15.0,15.0,42.768,4389.91314,3224,92.3076923076923
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_020,108.4505,50.3851,158,0.5639999999999998,135,131.0,0.0,4.0,0,4.0,0.0,4.0,76.13999999999997,4389.91314,3224,85.44303797468355
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_021,12.1596,4.5532,17,1.488,15,9.0,0.0,6.0,0,6.0,0.0,6.0,22.32,4389.91314,3224,88.23529411764706
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_022,6.7947,3.6015,11,1.188,9,9.0,1.0,0.0,1,0.0,5.0,5.0,10.692,4389.91314,3224,81.81818181818183
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_023,19.1918,4.6545,24,2.3879999999999995,22,17.0,0.0,5.0,0,5.0,0.0,5.0,52.53599999999999,4389.91314,3224,91.66666666666666
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_024,41.1652,74.6328,114,0.5639999999999998,80,0.0,0.0,80.0,0,80.0,0.0,80.0,45.11999999999999,4389.91314,3224,70.17543859649122
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_025,48.6927,16.2832,65,1.728,57,53.0,0.0,4.0,0,4.0,0.0,4.0,98.496,4389.91314,3224,87.6923076923077
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_026,32.5087,7.6763,40,1.188,37,33.0,0.0,4.0,0,4.0,0.0,4.0,43.956,4389.91314,3224,92.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_027,20.6345,7.036,28,1.2,24,23.0,0.0,1.0,0,1.0,0.0,1.0,28.8,4389.91314,3224,85.71428571428571
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_028,27.0031,4.675,32,2.328,30,15.0,0.0,15.0,0,15.0,0.0,15.0,69.83999999999999,4389.91314,3224,93.75
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_029,65.296,19.6666,85,0.8999999999999999,76,58.0,0.0,18.0,0,18.0,0.0,18.0,68.39999999999999,4389.91314,3224,89.41176470588236
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_030,176.5331,66.8643,242,0.75,212,185.0,0.0,27.0,0,27.0,0.0,27.0,159.0,4389.91314,3224,87.60330578512396
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_031,29.5824,7.3588,37,2.808,34,34.0,5.0,0.0,1,0.0,25.0,25.0,95.472,4389.91314,3224,91.8918918918919
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_032,41.3079,10.3146,52,1.788,47,31.0,0.0,16.0,0,16.0,0.0,16.0,84.036,4389.91314,3224,90.3846153846154
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_033,14.008,3.8208,18,1.5,16,16.0,5.0,0.0,1,0.0,25.0,25.0,24.0,4389.91314,3224,88.88888888888889
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_034,23.8496,7.9035,32,1.536,28,20.0,0.0,8.0,0,8.0,0.0,8.0,43.008,4389.91314,3224,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_035,26.5107,9.1901,36,2.508,31,22.0,0.0,9.0,0,9.0,0.0,9.0,77.748,4389.91314,3224,86.11111111111111
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_036,13.3418,5.9262,20,1.728,17,12.0,0.0,5.0,0,5.0,0.0,5.0,29.376,4389.91314,3224,85.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_037,61.2115,39.947,100,1.536,82,67.0,0.0,15.0,0,15.0,0.0,15.0,125.952,4389.91314,3224,82.0
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_038,30.5328,14.2887,45,2.988,38,21.0,0.0,17.0,0,17.0,0.0,17.0,113.544,4389.91314,3224,84.44444444444444
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_039,177.9836,81.3346,257,2.3879999999999995,221,202.0,0.0,19.0,0,19.0,0.0,19.0,527.7479999999999,4389.91314,3224,85.99221789883269
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_040,34.7814,19.2958,54,1.536,45,45.0,3.0,0.0,1,0.0,15.0,15.0,69.12,4389.91314,3224,83.33333333333334
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_041,61.0996,22.5759,83,1.788,73,56.0,0.0,17.0,0,17.0,0.0,17.0,130.524,4389.91314,3224,87.95180722891565
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_042,391.6203,39.9211,431,1.008,413,413.0,31.0,0.0,1,0.0,155.0,155.0,416.304,4389.91314,3224,95.82366589327144
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_043,28.802,13.8372,43,1.536,36,23.0,0.0,13.0,0,13.0,0.0,13.0,55.296,4389.91314,3224,83.72093023255815
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_044,46.4028,20.9504,67,1.728,58,35.0,0.0,23.0,0,23.0,0.0,23.0,100.224,4389.91314,3224,86.56716417910447
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_045,16.0271,4.6649,21,2.3879999999999995,19,18.0,0.0,1.0,0,1.0,0.0,1.0,45.37199999999999,4389.91314,3224,90.47619047619048
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_046,40.7572,8.4481,49,1.188,45,45.0,4.0,0.0,1,0.0,20.0,20.0,53.46,4389.91314,3224,91.83673469387756
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_047,50.2294,10.9094,61,0.6,56,28.0,0.0,28.0,0,28.0,0.0,28.0,33.6,4389.91314,3224,91.8032786885246
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_048,94.3065,33.9839,128,0.8999999999999999,112,98.0,0.0,14.0,0,14.0,0.0,14.0,100.79999999999998,4389.91314,3224,87.5
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_049,10.2734,3.7685,14,2.844,12,7.0,0.0,5.0,0,5.0,0.0,5.0,34.128,4389.91314,3224,85.71428571428571
near_full,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_050,8.9472,3.1291,12,1.356,11,6.0,0.0,5.0,0,5.0,0.0,5.0,14.916,4389.91314,3224,91.66666666666666
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_001,15.0125,9.973,25,1.5,15,5.0,0.0,10.0,0,10.0,0.0,10.0,22.5,3392.37912,2749,60.0
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_002,33.0824,33.4861,66,1.5288,33,33.0,4.0,0.0,1,0.0,20.0,20.0,50.4504,3392.37912,2749,50.0
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_003,22.6687,16.7706,39,2.184,15,15.0,0.0,0.0,0,0.0,0.0,0.0,32.760000000000005,3392.37912,2749,38.46153846153847
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_004,26.5785,7.0569,34,3.588,13,13.0,11.0,0.0,1,0.0,55.0,55.0,46.644,3392.37912,2749,38.23529411764706
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_005,14.7079,5.6627,21,1.368,15,15.0,1.0,0.0,1,0.0,5.0,5.0,20.520000000000003,3392.37912,2749,71.42857142857143
tight,stochastic_expected_cost_milp,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_006,13.4888,4.9844,19,4.728,7,7.0,4.0,0.0,1,0.0,20.0,20.0,33.096,3392.37912,2749,36.84210526315789
