model,store_id,item_id,day_id,date,actual_units,predicted_units,prediction_error,absolute_error,squared_error
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1934,2016-05-15,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1935,2016-05-16,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1936,2016-05-17,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1937,2016-05-18,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1938,2016-05-19,0,5,5,5,25
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1939,2016-05-20,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1940,2016-05-21,1,2,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_010,d_1941,2016-05-22,5,3,-2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1914,2016-04-25,0,4,4,4,16
last_value_naive,WI_1,FOODS_3_011,d_1915,2016-04-26,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1916,2016-04-27,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1917,2016-04-28,0,4,4,4,16
last_value_naive,WI_1,FOODS_3_011,d_1918,2016-04-29,4,4,0,0,0
last_value_naive,WI_1,FOODS_3_011,d_1919,2016-04-30,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1920,2016-05-01,0,4,4,4,16
last_value_naive,WI_1,FOODS_3_011,d_1921,2016-05-02,0,4,4,4,16
last_value_naive,WI_1,FOODS_3_011,d_1922,2016-05-03,4,4,0,0,0
last_value_naive,WI_1,FOODS_3_011,d_1923,2016-05-04,4,4,0,0,0
last_value_naive,WI_1,FOODS_3_011,d_1924,2016-05-05,5,4,-1,1,1
last_value_naive,WI_1,FOODS_3_011,d_1925,2016-05-06,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1926,2016-05-07,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1927,2016-05-08,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1928,2016-05-09,5,4,-1,1,1
last_value_naive,WI_1,FOODS_3_011,d_1929,2016-05-10,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1930,2016-05-11,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1931,2016-05-12,3,4,1,1,1
last_value_naive,WI_1,FOODS_3_011,d_1932,2016-05-13,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1933,2016-05-14,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1934,2016-05-15,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1935,2016-05-16,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1936,2016-05-17,6,4,-2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1937,2016-05-18,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1938,2016-05-19,3,4,1,1,1
last_value_naive,WI_1,FOODS_3_011,d_1939,2016-05-20,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_011,d_1940,2016-05-21,2,4,2,2,4
last_value_naive,WI_1,FOODS_3_011,d_1941,2016-05-22,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1914,2016-04-25,0,5,5,5,25
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1915,2016-04-26,1,1,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1916,2016-04-27,2,4,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1917,2016-04-28,0,2,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1918,2016-04-29,4,3,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1919,2016-04-30,2,5,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1920,2016-05-01,0,4,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1921,2016-05-02,0,5,5,5,25
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1922,2016-05-03,4,1,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1923,2016-05-04,4,4,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1924,2016-05-05,5,2,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1925,2016-05-06,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1926,2016-05-07,1,5,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1927,2016-05-08,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1928,2016-05-09,5,5,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1929,2016-05-10,2,1,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1930,2016-05-11,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1931,2016-05-12,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1932,2016-05-13,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1933,2016-05-14,1,5,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1934,2016-05-15,2,4,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1935,2016-05-16,1,5,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1936,2016-05-17,6,1,-5,5,25
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1937,2016-05-18,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1938,2016-05-19,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1939,2016-05-20,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1940,2016-05-21,2,5,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_011,d_1941,2016-05-22,1,4,3,3,9
last_value_naive,WI_1,FOODS_3_012,d_1914,2016-04-25,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1915,2016-04-26,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1916,2016-04-27,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1917,2016-04-28,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1918,2016-04-29,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1919,2016-04-30,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_012,d_1920,2016-05-01,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1921,2016-05-02,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1922,2016-05-03,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1923,2016-05-04,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_012,d_1924,2016-05-05,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1925,2016-05-06,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1926,2016-05-07,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_012,d_1927,2016-05-08,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1928,2016-05-09,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_012,d_1929,2016-05-10,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1930,2016-05-11,4,0,-4,4,16
last_value_naive,WI_1,FOODS_3_012,d_1931,2016-05-12,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1932,2016-05-13,4,0,-4,4,16
last_value_naive,WI_1,FOODS_3_012,d_1933,2016-05-14,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1934,2016-05-15,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1935,2016-05-16,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1936,2016-05-17,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_012,d_1937,2016-05-18,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1938,2016-05-19,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1939,2016-05-20,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1940,2016-05-21,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_012,d_1941,2016-05-22,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1914,2016-04-25,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1915,2016-04-26,0,4,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1916,2016-04-27,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1917,2016-04-28,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1918,2016-04-29,1,1,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1919,2016-04-30,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1920,2016-05-01,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1921,2016-05-02,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1922,2016-05-03,0,4,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1923,2016-05-04,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1924,2016-05-05,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1925,2016-05-06,0,1,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1926,2016-05-07,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1927,2016-05-08,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1928,2016-05-09,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1929,2016-05-10,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1930,2016-05-11,4,0,-4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1931,2016-05-12,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1932,2016-05-13,4,1,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1933,2016-05-14,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1934,2016-05-15,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1935,2016-05-16,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1936,2016-05-17,1,4,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1937,2016-05-18,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1938,2016-05-19,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1939,2016-05-20,0,1,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1940,2016-05-21,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_012,d_1941,2016-05-22,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1914,2016-04-25,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_013,d_1915,2016-04-26,6,0,-6,6,36
last_value_naive,WI_1,FOODS_3_013,d_1916,2016-04-27,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1917,2016-04-28,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1918,2016-04-29,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_013,d_1919,2016-04-30,4,0,-4,4,16
last_value_naive,WI_1,FOODS_3_013,d_1920,2016-05-01,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1921,2016-05-02,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1922,2016-05-03,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1923,2016-05-04,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1924,2016-05-05,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1925,2016-05-06,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_013,d_1926,2016-05-07,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1927,2016-05-08,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_013,d_1928,2016-05-09,6,0,-6,6,36
last_value_naive,WI_1,FOODS_3_013,d_1929,2016-05-10,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_013,d_1930,2016-05-11,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1931,2016-05-12,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1932,2016-05-13,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_013,d_1933,2016-05-14,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_013,d_1934,2016-05-15,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1935,2016-05-16,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_013,d_1936,2016-05-17,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_013,d_1937,2016-05-18,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_013,d_1938,2016-05-19,4,0,-4,4,16
last_value_naive,WI_1,FOODS_3_013,d_1939,2016-05-20,4,0,-4,4,16
last_value_naive,WI_1,FOODS_3_013,d_1940,2016-05-21,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_013,d_1941,2016-05-22,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1914,2016-04-25,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1915,2016-04-26,6,0,-6,6,36
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1916,2016-04-27,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1917,2016-04-28,1,5,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1918,2016-04-29,2,2,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1919,2016-04-30,4,1,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1920,2016-05-01,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1921,2016-05-02,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1922,2016-05-03,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1923,2016-05-04,1,2,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1924,2016-05-05,3,5,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1925,2016-05-06,2,2,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1926,2016-05-07,1,1,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1927,2016-05-08,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1928,2016-05-09,6,0,-6,6,36
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1929,2016-05-10,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1930,2016-05-11,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1931,2016-05-12,1,5,4,4,16
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1932,2016-05-13,0,2,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1933,2016-05-14,2,1,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1934,2016-05-15,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1935,2016-05-16,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1936,2016-05-17,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1937,2016-05-18,1,2,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1938,2016-05-19,4,5,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1939,2016-05-20,4,2,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1940,2016-05-21,3,1,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_013,d_1941,2016-05-22,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1914,2016-04-25,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_014,d_1915,2016-04-26,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1916,2016-04-27,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1917,2016-04-28,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1918,2016-04-29,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_014,d_1919,2016-04-30,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1920,2016-05-01,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1921,2016-05-02,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1922,2016-05-03,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1923,2016-05-04,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1924,2016-05-05,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_014,d_1925,2016-05-06,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1926,2016-05-07,3,0,-3,3,9
last_value_naive,WI_1,FOODS_3_014,d_1927,2016-05-08,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1928,2016-05-09,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1929,2016-05-10,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1930,2016-05-11,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1931,2016-05-12,2,0,-2,2,4
last_value_naive,WI_1,FOODS_3_014,d_1932,2016-05-13,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1933,2016-05-14,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1934,2016-05-15,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1935,2016-05-16,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1936,2016-05-17,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1937,2016-05-18,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1938,2016-05-19,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1939,2016-05-20,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_014,d_1940,2016-05-21,0,0,0,0,0
last_value_naive,WI_1,FOODS_3_014,d_1941,2016-05-22,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1914,2016-04-25,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1915,2016-04-26,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1916,2016-04-27,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1917,2016-04-28,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1918,2016-04-29,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1919,2016-04-30,0,1,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1920,2016-05-01,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1921,2016-05-02,0,3,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1922,2016-05-03,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1923,2016-05-04,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1924,2016-05-05,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1925,2016-05-06,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1926,2016-05-07,3,1,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1927,2016-05-08,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1928,2016-05-09,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1929,2016-05-10,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1930,2016-05-11,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1931,2016-05-12,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1932,2016-05-13,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1933,2016-05-14,1,1,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1934,2016-05-15,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1935,2016-05-16,0,3,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1936,2016-05-17,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1937,2016-05-18,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1938,2016-05-19,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1939,2016-05-20,1,0,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1940,2016-05-21,0,1,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_014,d_1941,2016-05-22,1,0,-1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1914,2016-04-25,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1915,2016-04-26,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1916,2016-04-27,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_015,d_1917,2016-04-28,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1918,2016-04-29,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1919,2016-04-30,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1920,2016-05-01,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1921,2016-05-02,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1922,2016-05-03,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1923,2016-05-04,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1924,2016-05-05,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1925,2016-05-06,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1926,2016-05-07,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1927,2016-05-08,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1928,2016-05-09,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1929,2016-05-10,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1930,2016-05-11,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1931,2016-05-12,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_015,d_1932,2016-05-13,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1933,2016-05-14,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_015,d_1934,2016-05-15,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1935,2016-05-16,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1936,2016-05-17,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_015,d_1937,2016-05-18,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_015,d_1938,2016-05-19,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1939,2016-05-20,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_015,d_1940,2016-05-21,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_015,d_1941,2016-05-22,3,3,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1914,2016-04-25,2,1,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1915,2016-04-26,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1916,2016-04-27,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1917,2016-04-28,3,3,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1918,2016-04-29,3,3,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1919,2016-04-30,1,2,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1920,2016-05-01,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1921,2016-05-02,3,1,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1922,2016-05-03,3,3,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1923,2016-05-04,2,0,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1924,2016-05-05,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1925,2016-05-06,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1926,2016-05-07,2,2,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1927,2016-05-08,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1928,2016-05-09,3,1,-2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1929,2016-05-10,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1930,2016-05-11,3,0,-3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1931,2016-05-12,0,3,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1932,2016-05-13,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1933,2016-05-14,3,2,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1934,2016-05-15,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1935,2016-05-16,2,1,-1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1936,2016-05-17,2,3,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1937,2016-05-18,0,0,0,0,0
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1938,2016-05-19,1,3,2,2,4
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1939,2016-05-20,0,3,3,3,9
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1940,2016-05-21,1,2,1,1,1
weekly_seasonal_naive,WI_1,FOODS_3_015,d_1941,2016-05-22,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_016,d_1914,2016-04-25,4,3,-1,1,1
last_value_naive,WI_1,FOODS_3_016,d_1915,2016-04-26,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_016,d_1916,2016-04-27,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_016,d_1917,2016-04-28,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_016,d_1918,2016-04-29,0,3,3,3,9
last_value_naive,WI_1,FOODS_3_016,d_1919,2016-04-30,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1920,2016-05-01,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1921,2016-05-02,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1922,2016-05-03,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1923,2016-05-04,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1924,2016-05-05,1,3,2,2,4
last_value_naive,WI_1,FOODS_3_016,d_1925,2016-05-06,6,3,-3,3,9
last_value_naive,WI_1,FOODS_3_016,d_1926,2016-05-07,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_016,d_1927,2016-05-08,3,3,0,0,0
last_value_naive,WI_1,FOODS_3_016,d_1928,2016-05-09,2,3,1,1,1
last_value_naive,WI_1,FOODS_3_016,d_1929,2016-05-10,1,3,2,2,4
