forecast_model,inventory_policy,store_id,item_id,forecast_total_units,actual_demand_units,uncertainty_std_28,service_factor,safety_stock_units,order_quantity,served_units,shortage_units,leftover_units,fill_rate_percent,stockout_occurred,holding_cost_units,shortage_cost_units,total_cost_units,target_order_quantity,average_sell_price,unit_purchase_cost,priority_weight,scenario,allocation_method,allocated_order_quantity,operational_cost_units,purchase_spend,target_coverage_percent,budget_limit,capacity_limit,unconstrained_spend,unconstrained_units
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_020,291.9417,284.0,135.8334,0.9674,132,424,284.0,0.0,119.0,100.0,0,140.0,0.0,140.0,424,0.9399999999999998,0.5639999999999998,1.9744903626688166,near_full,proportional_heuristic,403,140.0,227.29199999999994,95.04716981132076,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_021,36.1377,41.0,9.9041,0.9674,9,46,41.0,0.0,2.0,100.0,0,5.0,0.0,5.0,46,2.48,1.488,1.0964887733305013,near_full,proportional_heuristic,43,5.0,63.984,93.47826086956522,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_022,6.5359,10.0,3.4998,0.9674,3,10,10.0,0.0,0.0,100.0,0,0.0,0.0,0.0,10,1.98,1.188,1.023419271932338,near_full,proportional_heuristic,10,0.0,11.879999999999999,100.0,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_023,47.4286,50.0,7.8386,0.9674,8,56,50.0,0.0,3.0,100.0,0,6.0,0.0,6.0,56,3.9799999999999995,2.3879999999999995,1.1086112061483018,near_full,proportional_heuristic,53,6.0,126.56399999999996,94.64285714285714,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_024,48.9517,0.0,143.1361,0.9674,139,188,0.0,0.0,179.0,100.0,0,188.0,0.0,188.0,188,1.0,0.6,1.5838381430265016,near_full,proportional_heuristic,179,188.0,107.39999999999999,95.2127659574468,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_025,37.7439,41.0,8.9134,0.9674,9,47,41.0,0.0,3.0,100.0,0,6.0,0.0,6.0,47,2.88,1.728,1.095778972726375,near_full,proportional_heuristic,44,6.0,76.032,93.61702127659575,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_026,59.7591,58.0,8.5001,0.9674,8,68,58.0,0.0,7.0,100.0,0,10.0,0.0,10.0,68,1.98,1.188,1.1320400302185982,near_full,proportional_heuristic,65,10.0,77.22,95.58823529411765,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_027,25.8061,15.0,9.9898,0.9674,10,36,15.0,0.0,20.0,100.0,0,21.0,0.0,21.0,36,2.0,1.2,1.0790935100032701,near_full,proportional_heuristic,35,21.0,42.0,97.22222222222221,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_028,45.2696,38.0,7.0564,0.9674,7,53,38.0,0.0,12.0,100.0,0,15.0,0.0,15.0,53,3.88,2.328,1.1021811855633707,near_full,proportional_heuristic,50,15.0,116.39999999999999,94.33962264150944,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_029,35.37,26.0,10.9493,0.9674,10,46,26.0,0.0,18.0,100.0,0,20.0,0.0,20.0,46,1.6,0.96,1.0988250265773272,near_full,proportional_heuristic,44,20.0,42.239999999999995,95.65217391304348,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_030,239.1191,205.0,103.5872,0.9674,100,340,205.0,0.0,119.0,100.0,0,135.0,0.0,135.0,340,1.48,0.888,1.7713808981070647,near_full,proportional_heuristic,324,135.0,287.712,95.29411764705881,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_031,33.3034,29.0,6.8015,0.9674,6,40,29.0,0.0,9.0,100.0,0,11.0,0.0,11.0,40,4.68,2.808,1.0807966139628404,near_full,proportional_heuristic,38,11.0,106.704,95.0,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_032,39.7545,27.0,9.3944,0.9674,9,49,27.0,0.0,19.0,100.0,0,22.0,0.0,22.0,49,2.98,1.788,1.1009026875017094,near_full,proportional_heuristic,46,22.0,82.248,93.87755102040816,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_033,11.7941,10.0,5.3869,0.9674,6,18,10.0,0.0,7.0,100.0,0,8.0,0.0,8.0,18,2.5,1.5,1.039016814929421,near_full,proportional_heuristic,17,8.0,25.5,94.44444444444444,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_034,50.9913,69.0,11.788,0.9674,12,63,59.0,10.0,0.0,85.5072463768116,1,0.0,50.0,30.0,63,2.56,1.536,1.128508898731371,near_full,proportional_heuristic,59,50.0,90.624,93.65079365079364,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,28.0,6.7218,0.9674,6,42,28.0,0.0,11.0,100.0,0,14.0,0.0,14.0,42,4.18,2.5079999999999996,1.0842028473826126,near_full,proportional_heuristic,39,14.0,97.81199999999998,92.85714285714286,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,19.0,10.9639,0.9674,11,32,19.0,0.0,11.0,100.0,0,13.0,0.0,13.0,32,2.88,1.728,1.0735766264578273,near_full,proportional_heuristic,30,13.0,51.839999999999996,93.75,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,197.0,84.8492,0.9674,82,259,197.0,0.0,50.0,100.0,0,62.0,0.0,62.0,259,2.56,1.536,1.5982951478524983,near_full,proportional_heuristic,247,62.0,379.392,95.36679536679536,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,25.0,7.2221,0.9674,7,27,25.0,0.0,0.0,100.0,0,2.0,0.0,2.0,27,4.98,2.988,1.0587005235630762,near_full,proportional_heuristic,25,2.0,74.7,92.5925925925926,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,173.0,66.6762,0.9674,64,231,173.0,0.0,46.0,100.0,0,58.0,0.0,58.0,231,3.9799999999999995,2.3879999999999995,1.5178269975719845,near_full,proportional_heuristic,219,58.0,522.9719999999999,94.8051948051948,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,25.0,13.0333,0.9674,12,40,25.0,0.0,13.0,100.0,0,15.0,0.0,15.0,40,2.56,1.536,1.091793734849291,near_full,proportional_heuristic,38,15.0,58.368,95.0,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,139.0,33.85,0.9674,33,140,133.0,6.0,0.0,95.68345323741008,1,1.0,30.0,1.0,140,2.98,1.788,1.3014995286792006,near_full,proportional_heuristic,133,31.0,237.804,95.0,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,87.0,15.0905,0.9674,14,105,87.0,0.0,13.0,100.0,0,18.0,0.0,18.0,105,1.6800000000000002,1.008,1.2070227068565151,near_full,proportional_heuristic,100,18.0,100.8,95.23809523809523,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,46.0,23.7351,0.9674,23,70,46.0,0.0,20.0,100.0,0,24.0,0.0,24.0,70,2.56,1.536,1.163032426096803,near_full,proportional_heuristic,66,24.0,101.376,94.28571428571428,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,14.0,6.9995,0.9674,7,29,14.0,0.0,13.0,100.0,0,15.0,0.0,15.0,29,2.88,1.728,1.0618497533614433,near_full,proportional_heuristic,27,15.0,46.656,93.10344827586206,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,7.0,3.5572,0.9674,3,15,7.0,0.0,7.0,100.0,0,8.0,0.0,8.0,15,3.9799999999999995,2.3879999999999995,1.0313074454366862,near_full,proportional_heuristic,14,8.0,33.431999999999995,93.33333333333333,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,40.0,15.8125,0.9674,15,58,40.0,0.0,16.0,100.0,0,18.0,0.0,18.0,58,1.98,1.188,1.1280156616314863,near_full,proportional_heuristic,56,18.0,66.52799999999999,96.55172413793103,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,29.0,13.5191,0.9674,13,62,29.0,0.0,30.0,100.0,0,33.0,0.0,33.0,62,1.0,0.6,1.1302547394395868,near_full,proportional_heuristic,59,33.0,35.4,95.16129032258065,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,46.0,10.435,0.9674,10,56,46.0,0.0,8.0,100.0,0,10.0,0.0,10.0,56,1.5,0.8999999999999999,1.1145199906942713,near_full,proportional_heuristic,54,10.0,48.599999999999994,96.42857142857143,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,24.0,7.0331,0.9674,7,33,24.0,0.0,7.0,100.0,0,9.0,0.0,9.0,33,4.74,2.844,1.0685845412790562,near_full,proportional_heuristic,31,9.0,88.164,93.93939393939394,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,2.0,4.1519,0.9674,4,16,2.0,0.0,13.0,100.0,0,14.0,0.0,14.0,16,2.2399999999999998,1.3439999999999999,1.034322354859696,near_full,proportional_heuristic,15,14.0,20.159999999999997,93.75,4958.092559999999,3731,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,2.0,0.876,0.9674,1,14,2.0,0.0,3.0,100.0,0,12.0,0.0,12.0,14,2.198,1.3188,1.027460605894512,near_full,milp_optimised,5,12.0,6.593999999999999,35.714285714285715,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,28.0,12.695,0.9674,12,43,28.0,0.0,15.0,100.0,0,15.0,0.0,15.0,43,2.56,1.536,1.0972938006169872,near_full,milp_optimised,43,15.0,66.048,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,8.0,9.1022,0.9674,9,22,8.0,0.0,14.0,100.0,0,14.0,0.0,14.0,22,3.6399999999999997,2.1839999999999997,1.0511000107679316,near_full,milp_optimised,22,14.0,48.047999999999995,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,3.0,1.8893,0.9674,2,9,3.0,0.0,0.0,100.0,0,6.0,0.0,6.0,9,5.98,3.588,1.018044442063608,near_full,milp_optimised,3,6.0,10.764,33.33333333333333,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,35.0,9.4408,0.9674,9,49,35.0,0.0,14.0,100.0,0,14.0,0.0,14.0,49,2.28,1.3679999999999999,1.1056022316890226,near_full,milp_optimised,49,14.0,67.032,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,18.0,7.2673,0.9674,7,27,18.0,0.0,9.0,100.0,0,9.0,0.0,9.0,27,7.88,4.728,1.0595167889972674,near_full,milp_optimised,27,9.0,127.65599999999999,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,43.0,74.4041,0.9674,72,162,43.0,0.0,119.0,100.0,0,119.0,0.0,119.0,162,0.25,0.15,1.3961069699369504,near_full,milp_optimised,162,119.0,24.3,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,51.0,170.4077,0.9674,165,199,51.0,0.0,148.0,100.0,0,148.0,0.0,148.0,199,0.74,0.444,1.5669556792060495,near_full,milp_optimised,199,148.0,88.356,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,7.0,9.3851,0.9674,9,22,7.0,0.0,15.0,100.0,0,15.0,0.0,15.0,22,2.28,1.3679999999999999,1.052992095308487,near_full,milp_optimised,22,15.0,30.095999999999997,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,8.0,3.9332,0.9674,4,16,6.0,2.0,0.0,75.0,1,8.0,10.0,8.0,16,2.84,1.704,1.0342988504012698,near_full,milp_optimised,6,18.0,10.224,37.5,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,11.0,5.3781,0.9674,5,19,11.0,0.0,8.0,100.0,0,8.0,0.0,8.0,19,1.8799999999999997,1.1279999999999997,1.043193756870389,near_full,milp_optimised,19,8.0,21.431999999999995,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,4.0,8.6062,0.9674,9,28,4.0,0.0,24.0,100.0,0,24.0,0.0,24.0,28,2.68,1.608,1.0625094901769156,near_full,milp_optimised,28,24.0,45.024,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,10.0,6.6475,0.9674,7,18,10.0,0.0,8.0,100.0,0,8.0,0.0,8.0,18,2.58,1.548,1.0412428360219992,near_full,milp_optimised,18,8.0,27.864,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,4.0,3.4233,0.9674,4,16,4.0,0.0,2.0,100.0,0,12.0,0.0,12.0,16,1.98,1.188,1.0334598390203464,near_full,milp_optimised,6,12.0,7.128,37.5,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,39.0,8.4129,0.9674,8,42,39.0,0.0,3.0,100.0,0,3.0,0.0,3.0,42,1.78,1.068,1.0912122669225561,near_full,milp_optimised,42,3.0,44.856,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,12.0,4.7787,0.9674,5,15,6.0,6.0,0.0,50.0,1,3.0,30.0,3.0,15,2.98,1.788,1.0337788262028476,near_full,milp_optimised,6,33.0,10.728,40.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,5.0,4.2624,0.9674,4,9,3.0,2.0,0.0,60.0,1,4.0,10.0,4.0,9,1.98,1.188,1.021928658044969,near_full,milp_optimised,3,14.0,3.564,33.33333333333333,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,10.0,5.2788,0.9674,5,21,10.0,0.0,11.0,100.0,0,11.0,0.0,11.0,21,4.54,2.7239999999999998,1.0454454944876286,near_full,milp_optimised,21,11.0,57.20399999999999,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,15.0,2.9551,0.9674,3,17,13.0,2.0,0.0,86.66666666666667,1,2.0,10.0,2.0,17,1.188,0.7128,1.0352629532718498,near_full,milp_optimised,13,12.0,9.266399999999999,76.47058823529412,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,64.0,42.4094,0.9674,41,117,64.0,0.0,53.0,100.0,0,53.0,0.0,53.0,117,0.9399999999999998,0.5639999999999998,1.2743935371859862,near_full,milp_optimised,117,53.0,65.98799999999999,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,18.0,20.2748,0.9674,19,53,18.0,0.0,35.0,100.0,0,35.0,0.0,35.0,53,2.382,1.4292,1.125873993572461,near_full,milp_optimised,53,35.0,75.7476,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,10.0,7.2243,0.9674,6,15,10.0,0.0,5.0,100.0,0,5.0,0.0,5.0,15,1.98,1.188,1.0371466901532456,near_full,milp_optimised,15,5.0,17.82,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,21.0,8.7578,0.9674,8,41,21.0,0.0,20.0,100.0,0,20.0,0.0,20.0,41,3.9799999999999995,2.3879999999999995,1.090246752023628,near_full,milp_optimised,41,20.0,97.90799999999997,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,0.0,31.387,0.9674,30,61,0.0,0.0,61.0,100.0,0,61.0,0.0,61.0,61,1.0,0.6,1.1527476003070587,near_full,milp_optimised,61,61.0,36.6,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,35.0,10.6661,0.9674,10,37,35.0,0.0,2.0,100.0,0,2.0,0.0,2.0,37,2.67,1.6019999999999999,1.0843300605285178,near_full,milp_optimised,37,2.0,59.273999999999994,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,35.0,10.0222,0.9674,10,35,35.0,0.0,0.0,100.0,0,0.0,0.0,0.0,35,1.98,1.188,1.0786418712521417,near_full,milp_optimised,35,0.0,41.58,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,15.0,7.7882,0.9674,8,29,15.0,0.0,14.0,100.0,0,14.0,0.0,14.0,29,2.0,1.2,1.0646203917567638,near_full,milp_optimised,29,14.0,34.8,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,21.0,5.7703,0.9674,5,25,21.0,0.0,4.0,100.0,0,4.0,0.0,4.0,25,3.88,2.328,1.0553678062963547,near_full,milp_optimised,25,4.0,58.199999999999996,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,13.0,11.4322,0.9674,11,47,13.0,0.0,34.0,100.0,0,34.0,0.0,34.0,47,1.5,0.8999999999999999,1.1033769830998328,near_full,milp_optimised,47,34.0,42.3,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,332.0,106.2159,0.9674,103,354,332.0,0.0,22.0,100.0,0,22.0,0.0,22.0,354,1.25,0.75,1.8116522903601187,near_full,milp_optimised,354,22.0,265.5,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,30.0,5.7215,0.9674,6,24,24.0,6.0,0.0,80.0,1,0.0,30.0,30.0,24,4.68,2.808,1.0526157321957832,near_full,milp_optimised,24,30.0,67.392,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,31.0,7.715,0.9674,8,51,31.0,0.0,20.0,100.0,0,20.0,0.0,20.0,51,2.98,1.788,1.1080916290816625,near_full,milp_optimised,51,20.0,91.188,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,7.0,4.4757,0.9674,5,16,6.0,1.0,0.0,85.71428571428571,1,9.0,5.0,9.0,16,2.5,1.5,1.0350136153363325,near_full,milp_optimised,6,14.0,9.0,37.5,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,34.0,17.6247,0.9674,17,45,34.0,0.0,11.0,100.0,0,11.0,0.0,11.0,45,2.56,1.536,1.1061554795213542,near_full,milp_optimised,45,11.0,69.12,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,11.0,5.6037,0.9674,6,28,11.0,0.0,17.0,100.0,0,17.0,0.0,17.0,28,4.18,2.5079999999999996,1.059994281265911,near_full,milp_optimised,28,17.0,70.22399999999999,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.0,2.7791,0.9674,3,11,2.0,0.0,2.0,100.0,0,9.0,0.0,9.0,11,2.88,1.728,1.0239264176071934,near_full,milp_optimised,4,9.0,6.912,36.36363636363637,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,32.0,17.5537,0.9674,17,52,32.0,0.0,20.0,100.0,0,20.0,0.0,20.0,52,2.56,1.536,1.1212500007371178,near_full,milp_optimised,52,20.0,79.872,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,4.0,3.4454,0.9674,3,13,4.0,0.0,1.0,100.0,0,9.0,0.0,9.0,13,4.98,2.988,1.0280792327142363,near_full,milp_optimised,5,9.0,14.94,38.46153846153847,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,41.0,14.2686,0.9674,14,47,41.0,0.0,6.0,100.0,0,6.0,0.0,6.0,47,3.9799999999999995,2.3879999999999995,1.1068948840966026,near_full,milp_optimised,47,6.0,112.23599999999998,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.0,3.8441,0.9674,4,17,3.0,0.0,14.0,100.0,0,14.0,0.0,14.0,17,2.56,1.536,1.0362431909619307,near_full,milp_optimised,17,14.0,26.112000000000002,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,48.0,11.4145,0.9674,11,52,48.0,0.0,4.0,100.0,0,4.0,0.0,4.0,52,2.98,1.788,1.1133538969168948,near_full,milp_optimised,52,4.0,92.976,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,96.0,30.4448,0.9674,29,111,96.0,0.0,15.0,100.0,0,15.0,0.0,15.0,111,1.6800000000000002,1.008,1.250901926341613,near_full,milp_optimised,111,15.0,111.888,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,7.0,3.9742,0.9674,4,16,6.0,1.0,0.0,85.71428571428571,1,9.0,5.0,9.0,16,2.56,1.536,1.0340277969806422,near_full,milp_optimised,6,14.0,9.216000000000001,37.5,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,5.0,4.0499,0.9674,4,20,5.0,0.0,15.0,100.0,0,15.0,0.0,15.0,20,2.88,1.728,1.0427940896050305,near_full,milp_optimised,20,15.0,34.56,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,15.0,3.5992,0.9674,3,16,15.0,0.0,1.0,100.0,0,1.0,0.0,1.0,16,3.9799999999999995,2.3879999999999995,1.0354042037926776,near_full,milp_optimised,16,1.0,38.20799999999999,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0,2.0218,0.9674,2,13,2.0,0.0,3.0,100.0,0,11.0,0.0,11.0,13,1.98,1.188,1.0273384435193742,near_full,milp_optimised,5,11.0,5.9399999999999995,38.46153846153847,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,29.0,11.1449,0.9674,11,60,29.0,0.0,31.0,100.0,0,31.0,0.0,31.0,60,1.0,0.6,1.1302321584426072,near_full,milp_optimised,60,31.0,36.0,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,52.0,12.9957,0.9674,13,48,48.0,4.0,0.0,92.3076923076923,1,0.0,20.0,20.0,48,1.5,0.8999999999999999,1.1072890625187746,near_full,milp_optimised,48,20.0,43.199999999999996,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,8.0,2.3931,0.9674,2,13,5.0,3.0,0.0,62.5,1,5.0,15.0,5.0,13,4.74,2.844,1.027170096922329,near_full,milp_optimised,5,20.0,14.219999999999999,38.46153846153847,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,4.0,2.082,0.9674,2,11,4.0,0.0,0.0,100.0,0,7.0,0.0,7.0,11,2.28,1.3679999999999999,1.0225235816398366,near_full,milp_optimised,4,7.0,5.4719999999999995,36.36363636363637,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,2.0,0.876,0.9674,1,14,2.0,0.0,12.0,100.0,0,12.0,0.0,12.0,14,2.198,1.3188,1.027460605894512,near_full,proportional_heuristic,14,12.0,18.4632,100.0,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,28.0,12.695,0.9674,12,43,28.0,0.0,12.0,100.0,0,15.0,0.0,15.0,43,2.56,1.536,1.0972938006169872,near_full,proportional_heuristic,40,15.0,61.44,93.02325581395348,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,8.0,9.1022,0.9674,9,22,8.0,0.0,12.0,100.0,0,14.0,0.0,14.0,22,3.6399999999999997,2.1839999999999997,1.0511000107679316,near_full,proportional_heuristic,20,14.0,43.67999999999999,90.9090909090909,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,3.0,1.8893,0.9674,2,9,3.0,0.0,5.0,100.0,0,6.0,0.0,6.0,9,5.98,3.588,1.018044442063608,near_full,proportional_heuristic,8,6.0,28.704,88.88888888888889,2505.30048,2114,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,35.0,9.4408,0.9674,9,49,35.0,0.0,12.0,100.0,0,14.0,0.0,14.0,49,2.28,1.3679999999999999,1.1056022316890226,near_full,proportional_heuristic,47,14.0,64.29599999999999,95.91836734693877,2505.30048,2114,2637.1584,2226
